,filename,age,full_utterance,preceding_item,preceding_item_type,succeeding_item,succeeding_item_type
2788,Tong/020314.xml,27,"[('这', 'pro:dem'), ('是', 'v:cop'), ('妈妈', 'n:relat'), ('教', 'v'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
2789,Tong/020314.xml,27,"[('我', 'pro:per'), ('要', 'v'), ('一', 'num'), ('个', 'cl'), ('zhuan3', ''), ('撞', ''), ('的', ''), ('dun4', 'v'), ('撞', 'v'), ('di', 'cleft'), ('的', 'cleft'), ('打', 'v'), ('的', 'cleft'), ('球', 'n')]",撞,,dun4,v
2790,Tong/020314.xml,27,"[('我', 'pro:per'), ('要', 'v'), ('一', 'num'), ('个', 'cl'), ('zhuan3', ''), ('撞', ''), ('的', ''), ('dun4', 'v'), ('撞', 'v'), ('di', 'cleft'), ('的', 'cleft'), ('打', 'v'), ('的', 'cleft'), ('球', 'n')]",di,cleft,打,v
2791,Tong/020314.xml,27,"[('我', 'pro:per'), ('要', 'v'), ('一', 'num'), ('个', 'cl'), ('zhuan3', ''), ('撞', ''), ('的', ''), ('dun4', 'v'), ('撞', 'v'), ('di', 'cleft'), ('的', 'cleft'), ('打', 'v'), ('的', 'cleft'), ('球', 'n')]",di,cleft,打,v
2792,Tong/020314.xml,27,"[('这', ''), ('这', ''), ('这', ''), ('一般', ''), ('的', ''), ('这', ''), ('这', ''), ('这', 'pro:dem'), ('一般的', 'adj'), ('对', 'prep'), ('人', 'n'), ('要', 'v:aux'), ('朝', 'v'), ('上', 'post')]",一般,,这,
2793,Tong/020314.xml,27,"[('这', ''), ('这', 'pro:dem'), ('一般', 'adj'), ('的', 'cleft'), ('球', 'n'), ('就', ''), ('就', 'adv')]",一般,adj,球,n
2794,Tong/020314.xml,27,"[('放', 'v'), ('在', 'prep'), ('底下', 'post'), ('没事', 'n'), ('的', 'poss')]",没事,n,NA,NA
2795,Tong/020314.xml,27,"[('拿', ''), ('拿', 'prep'), ('一', 'num'), ('没', 'adv'), ('穿', 'v'), ('衣服', 'n'), ('的', 'poss')]",衣服,n,NA,NA
2796,Tong/020314.xml,27,"[('要', ''), ('吃', ''), ('要', 'v:aux'), ('吃', 'v'), ('面条', 'n'), ('的', 'poss'), ('包子', 'n')]",面条,n,包子,n
2797,Tong/020314.xml,27,"[('我', 'pro:per'), ('要', 'v:aux'), ('吃', 'v'), ('面条', 'n'), ('的', 'poss'), ('包子', 'n')]",面条,n,包子,n
2798,Tong/020314.xml,27,"[('这样', 'adv'), ('的', 'poss')]",这样,adv,NA,NA
2799,Tong/020314.xml,27,"[('这', 'pro:dem'), ('是', 'v:cop'), ('竖', 'v'), ('的', 'cleft')]",竖,v,NA,NA
2800,Tong/020314.xml,27,"[('嗯', 'co'), ('它', ''), ('它', 'pro:per'), ('的', 'poss'), ('肚', 'n'), ('里', 'post'), ('放', 'v'), ('了', 'asp'), ('好多', 'quant'), ('小', ''), ('小', 'adj'), ('米菲兔', 'n:prop')]",它,pro:per,肚,n
2801,Tong/020314.xml,27,"[('他们', 'pro:per'), ('ya', 'n'), ('家', 'n'), ('有', 'v'), ('chan2', 'adj'), ('长', 'adj'), ('的', 'poss'), ('高铁', 'n'), ('火车', 'n')]",长,adj,高铁,n
2802,Tong/020314.xml,27,"[('妈', 'n:relat'), ('我', 'pro:per'), ('摸', 'v'), ('它', 'pro:per'), ('的', 'poss'), ('脸', 'n')]",它,pro:per,脸,n
2803,Tong/020314.xml,27,"[('木头', 'n'), ('的', 'poss'), ('积木', 'n')]",木头,n,积木,n
2804,Tong/020314.xml,27,"[('我', 'pro:per'), ('拿', 'v'), ('一', 'num'), ('个', 'cl'), ('小', 'adj'), ('的', 'nom'), ('过来', 'v:dirc')]",小,adj,过来,v:dirc
2805,Tong/020314.xml,27,"[('我', 'pro:per'), ('的', 'poss'), ('肚子', 'n'), ('在', 'adv'), ('鼓', 'adj')]",我,pro:per,肚子,n
2806,Tong/020314.xml,27,"[('这', 'pro:dem'), ('是', 'v:cop'), ('妈妈', 'n:relat'), ('教', 'v'), ('的', 'cleft')]",教,v,NA,NA
2807,Tong/020314.xml,27,"[('我', 'pro:per'), ('用', 'prep'), ('踢', ''), ('脚', 'n'), ('倒', ''), ('倒', 'v'), ('踢', 'v'), ('倒', 'v'), ('的', 'cleft')]",倒,v,NA,NA
2808,Tong/020314.xml,27,"[('妈', ''), ('妈妈', 'n:relat'), ('跟', 'prep'), ('我', 'pro:per'), ('一起', 'adv'), ('摸', ''), ('摸', 'v'), ('一下', 'adv'), ('他', 'pro:per'), ('的', 'poss'), ('衣服', 'n')]",他,pro:per,衣服,n
2809,Tong/020314.xml,27,"[('这', ''), ('这', 'pro:dem'), ('什么', 'pro:wh'), ('样', 'n'), ('的', 'poss'), ('房子', 'n'), ('呀', 'sfp')]",样,n,房子,n
2810,Tong/020314.xml,27,"[('黄', 'n'), ('的', 'poss'), ('是', 'v:cop'), ('穗子', 'n')]",黄,n,是,v:cop
2811,Tong/020314.xml,27,"[('绿', 'adj'), ('的', 'nom'), ('是', 'v:cop'), ('珠子', 'n')]",绿,adj,是,v:cop
2812,Tong/020314.xml,27,"[('这', ''), ('这', 'pro:dem'), ('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
2813,Tong/020314.xml,27,"[('这', 'pro:dem'), ('小', 'adj'), ('的', 'nom'), ('应该', 'v:aux'), ('过来', 'v:dirc'), ('拿', 'v')]",小,adj,应该,v:aux
2814,Tong/020314.xml,27,"[('这', 'pro:dem'), ('小', 'adj'), ('的', 'nom'), ('我', 'pro:per'), ('把', 'prep'), ('它', 'pro:per'), ('拔', 'v'), ('下来', 'v:dirc'), ('啦', 'sfp')]",小,adj,我,pro:per
2815,Tong/020314.xml,27,"[('这', 'pro:dem'), ('小', 'adj'), ('的', 'nom'), ('应该', 'v:aux'), ('挂', 'v'), ('在', 'prep'), ('这里', 'post')]",小,adj,应该,v:aux
2816,Tong/020314.xml,27,"[('我', 'pro:per'), ('要', 'v'), ('小', 'adj'), ('的', 'nom')]",小,adj,NA,NA
2817,Tong/020416.xml,29,"[('妈妈', 'n:relat'), ('这', 'det'), ('个', 'cl'), ('是', 'v:cop'), ('哪里', 'pro:wh'), ('的', 'poss')]",哪里,pro:wh,NA,NA
2818,Tong/020416.xml,29,"[('是', 'v:cop'), ('我', 'pro:per'), ('上', 'v:dirc'), ('幼儿园', 'n'), ('老师', 'n'), ('给', 'v'), ('的', 'cleft')]",给,v,NA,NA
2819,Tong/020416.xml,29,"[('是', ''), ('是', ''), ('是', 'v:cop'), ('这', 'pro:dem'), ('的', 'poss')]",这,pro:dem,NA,NA
2820,Tong/020416.xml,29,"[('小', 'adj'), ('的', 'nom'), ('要', 'v')]",小,adj,要,v
2821,Tong/020416.xml,29,"[('爸爸', ''), ('爸爸', 'n:relat'), ('的', 'poss'), ('屁股', 'n'), ('怎么', 'adv:wh'), ('坐', 'v'), ('在', 'prep'), ('地', 'n'), ('上', 'post'), ('呀', 'sfp')]",爸爸,n:relat,屁股,n
2822,Tong/020416.xml,29,"[('爸', 'n:relat'), ('你', ''), ('你', 'pro:per'), ('的', 'poss'), ('屁股', 'n'), ('怎么', 'adv:wh'), ('坐', 'v'), ('在', 'prep'), ('地', 'n'), ('上', 'post'), ('呀', 'sfp')]",你,pro:per,屁股,n
2823,Tong/020416.xml,29,"[('我', 'pro:per'), ('的', 'poss'), ('朋友', 'n'), ('和', 'conj'), ('你', 'pro:per'), ('的', 'poss'), ('朋友', 'n'), ('都', 'adv'), ('是', 'v:cop'), ('一样的', 'adj'), ('呀', 'sfp')]",我,pro:per,朋友,n
2824,Tong/020416.xml,29,"[('我', 'pro:per'), ('的', 'poss'), ('朋友', 'n'), ('和', 'conj'), ('你', 'pro:per'), ('的', 'poss'), ('朋友', 'n'), ('都', 'adv'), ('是', 'v:cop'), ('一样的', 'adj'), ('呀', 'sfp')]",我,pro:per,朋友,n
2825,Tong/020416.xml,29,"[('还', ''), ('还', 'adv'), ('有', 'v'), ('那', 'det'), ('个', 'cl'), ('按', 'v'), ('小', 'adj'), ('熊', 'n'), ('的', 'cleft'), ('那', 'det'), ('个', 'cl')]",熊,n,那,det
2826,Tong/020416.xml,29,"[('就', 'adv'), ('是', 'v:cop'), ('那', 'pro:dem'), ('黄', 'n'), ('的', 'poss'), ('车', 'n'), ('上', 'post')]",黄,n,车,n
2827,Tong/020416.xml,29,"[('我们', 'pro:per'), ('家', ''), ('家', 'n'), ('的', 'poss'), ('玩具', 'n'), ('不', ''), ('不', 'adv'), ('多', 'adj')]",家,n,玩具,n
2828,Tong/020416.xml,29,"[('妈妈', 'n:relat'), ('给', 'prep'), ('我', 'pro:per'), ('买', 'v'), ('一', 'num'), ('个', 'cl'), ('那', 'det'), ('个', 'cl'), ('豆豆', 'n:prop'), ('家', 'n'), ('的', 'poss'), ('那', 'det'), ('个', 'cl'), ('火车', 'n')]",家,n,那,det
2829,Tong/020416.xml,29,"[('我', 'pro:per'), ('也', 'adv'), ('不', 'adv'), ('知道', 'v'), ('那', 'pro:dem'), ('是', 'v:cop'), ('什么', 'pro:wh'), ('样', 'n'), ('的', 'poss'), ('火车', 'n')]",样,n,火车,n
2830,Tong/020416.xml,29,"[('飞', 'v:resc'), ('到', 'v:resc'), ('你', 'pro:per'), ('的', 'poss'), ('圆圈', 'n'), ('那', 'pro:dem')]",你,pro:per,圆圈,n
2831,Tong/020416.xml,29,"[('我', ''), ('吃', ''), ('我', 'pro:per'), ('吃', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('袜子', 'n')]",你,pro:per,袜子,n
2832,Tong/020416.xml,29,"[('我', 'pro:per'), ('吃', 'v'), ('爸爸', 'n:relat'), ('的', 'poss'), ('袜子', 'n')]",爸爸,n:relat,袜子,n
2833,Tong/020416.xml,29,"[('爸爸', 'n:relat'), ('怎么', 'adv:wh'), ('站', 'v'), ('在', 'prep'), ('妈妈', 'n:relat'), ('的', 'poss'), ('鞋', 'n'), ('上', 'post'), ('呀', 'sfp')]",妈妈,n:relat,鞋,n
2834,Tong/020416.xml,29,"[('他', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('在', 'prep'), ('哪', 'pro:wh'), ('呀', 'sfp')]",他,pro:per,鞋,n
2835,Tong/020416.xml,29,"[('就', 'adv'), ('是', 'v:cop'), ('这', 'pro:dem'), ('底下', 'post'), ('的', 'poss'), ('球', 'n')]",底下,post,球,n
2836,Tong/020416.xml,29,"[('我', ''), ('我', ''), ('我', 'pro:per'), ('找', 'v'), ('出来', 'v:dirc'), ('了', 'asp'), ('一', 'num'), ('个', 'cl'), ('黄', 'adj'), ('的', 'nom'), ('在', 'prep'), ('这', 'pro:dem')]",黄,adj,在,prep
2837,Tong/020416.xml,29,"[('我', 'pro:per'), ('还', 'adv'), ('弄', 'v'), ('爸爸', 'n:relat'), ('的', 'poss'), ('头', 'n')]",爸爸,n:relat,头,n
2838,Tong/020416.xml,29,"[('ben1', 'chi'), ('你', 'pro:per'), ('的', 'poss'), ('脚', 'n')]",你,pro:per,脚,n
2839,Tong/020416.xml,29,"[('ben1', 'chi'), ('你', 'pro:per'), ('的', 'poss'), ('脚', 'n')]",你,pro:per,脚,n
2840,Tong/020416.xml,29,"[('我们', 'pro:per'), ('一', 'adv'), ('起来', 'v:dirc'), ('画', 'v'), ('刚才', 'adv'), ('的', 'poss'), ('高铁', 'n')]",刚才,adv,高铁,n
2841,Tong/020416.xml,29,"[('这', 'pro:dem'), ('是', 'v:cop'), ('装', 'v'), ('货', 'n'), ('的', 'poss'), ('货车', 'n')]",货,n,货车,n
2842,Tong/020416.xml,29,"[('哪', ''), ('个', ''), ('是', ''), ('刚才', 'adv'), ('看', 'v'), ('的', 'cleft'), ('火车', 'n'), ('在', 'prep'), ('哪', 'pro:wh')]",看,v,火车,n
2843,Tong/020416.xml,29,"[('我们', 'pro:per'), ('家', 'n'), ('也', 'adv'), ('有', 'v'), ('这', 'det'), ('个', 'cl'), ('一', 'num'), ('样', 'n'), ('的', 'poss')]",样,n,NA,NA
2844,Tong/020416.xml,29,"[('把', ''), ('你', ''), ('的', ''), ('脚', ''), ('把', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('脚', 'n'), ('bang1', 'v'), ('搬', 'v'), ('上', 'post')]",你,,脚,
2845,Tong/020416.xml,29,"[('把', ''), ('你', ''), ('的', ''), ('脚', ''), ('把', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('脚', 'n'), ('bang1', 'v'), ('搬', 'v'), ('上', 'post')]",你,pro:per,脚,n
2846,Tong/020416.xml,29,"[('把', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('脚', 'n'), ('bang1', 'v'), ('搬', 'v'), ('上', 'post')]",你,pro:per,脚,n
2847,Tong/020530.xml,30,"[('放', 'v'), ('在', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('电脑', 'n'), ('后面', 'post')]",你,pro:per,电脑,n
2848,Tong/020530.xml,30,"[('看', 'v'), ('这', 'pro:dem'), ('有', 'v'), ('三', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('公共汽车', 'n')]",车厢,n,公共汽车,n
2849,Tong/020530.xml,30,"[('我', 'pro:per'), ('的', 'cleft')]",我,pro:per,NA,NA
2850,Tong/020530.xml,30,"[('看', 'v'), ('这', 'det'), ('在', 'prep'), ('轨道', 'n'), ('走', 'v:dirc'), ('的', 'poss'), ('地铁', 'n')]",走,v:dirc,地铁,n
2851,Tong/020530.xml,30,"[('白色', 'adj'), ('的', 'nom')]",白色,adj,NA,NA
2852,Tong/020530.xml,30,"[('我', ''), ('我', ''), ('我', ''), ('我', 'pro:per'), ('在', 'adv'), ('摁', ''), ('摁', 'v'), ('往', 'prep'), ('下', 'post'), ('的', 'poss'), ('箭', ''), ('箭头', 'n'), ('马', ''), ('马上', 'adv'), ('就', 'adv'), ('来', 'v:dirc'), ('了', 'asp')]",下,post,箭,
2853,Tong/020530.xml,30,"[('我', 'pro:per'), ('要', 'v:aux'), ('摆', 'v'), ('一', 'num'), ('层', 'cl'), ('的', 'cleft'), ('公共汽车', 'n')]",层,cl,公共汽车,n
2854,Tong/020530.xml,30,"[('还', 'adv'), ('想', 'v'), ('有', 'v'), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('三', ''), ('节', ''), ('车厢', ''), ('的', ''), ('六', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('火车', 'n')]",车厢,,五,
2855,Tong/020530.xml,30,"[('还', 'adv'), ('想', 'v'), ('有', 'v'), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('三', ''), ('节', ''), ('车厢', ''), ('的', ''), ('六', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('火车', 'n')]",车厢,,五,
2856,Tong/020530.xml,30,"[('还', 'adv'), ('想', 'v'), ('有', 'v'), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('三', ''), ('节', ''), ('车厢', ''), ('的', ''), ('六', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('火车', 'n')]",车厢,,五,
2857,Tong/020530.xml,30,"[('还', 'adv'), ('想', 'v'), ('有', 'v'), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('五', ''), ('节', ''), ('车厢', ''), ('的', ''), ('三', ''), ('节', ''), ('车厢', ''), ('的', ''), ('六', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('火车', 'n')]",车厢,n,火车,n
2858,Tong/020530.xml,30,"[('球', 'n'), ('的', 'poss'), ('形状', 'n')]",球,n,形状,n
2859,Tong/020530.xml,30,"[('最', 'adv'), ('小', 'adj'), ('的', 'nom'), ('在', 'prep'), ('哪', 'pro:wh')]",小,adj,在,prep
2860,Tong/020530.xml,30,"[('还', 'adv'), ('摆', 'v'), ('两', 'num'), ('节', 'cl'), ('车厢', 'n'), ('的', 'poss'), ('公共汽车', 'n')]",车厢,n,公共汽车,n
2861,Tong/020530.xml,30,"[('我', ''), ('我', 'pro:per'), ('要', 'v:aux'), ('把', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('扭扭车', 'n'), ('倒', 'adj'), ('到', 'v:resc'), ('这', 'pro:dem'), ('来', 'v:dirc')]",我,pro:per,扭扭车,n
2862,Tong/020530.xml,30,"[('你', 'pro:per'), ('坐', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('后边', 'post')]",我,pro:per,后边,post
2863,Tong/020530.xml,30,"[('这', ''), ('这', ''), ('这', 'det'), ('个', 'cl'), ('不', 'adv'), ('是', 'v:cop'), ('你', 'pro:per'), ('的', 'poss'), ('地方', 'n')]",你,pro:per,地方,n
2864,Tong/020530.xml,30,"[('在', ''), ('在', 'adv'), ('好', 'adv'), ('远', 'adj'), ('的', 'cleft'), ('地方', 'n')]",远,adj,地方,n
2865,Tong/020530.xml,30,"[('你', ''), ('你', 'pro:per'), ('的', 'poss'), ('单位', 'n'), ('在', 'adv'), ('好', 'adv'), ('远', 'adj'), ('的', 'cleft'), ('地方', 'n')]",你,pro:per,单位,n
2866,Tong/020530.xml,30,"[('你', ''), ('你', 'pro:per'), ('的', 'poss'), ('单位', 'n'), ('在', 'adv'), ('好', 'adv'), ('远', 'adj'), ('的', 'cleft'), ('地方', 'n')]",远,adj,地方,n
2867,Tong/020530.xml,30,"[('坐', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('后面', 'post')]",我,pro:per,后面,post
2868,Tong/020530.xml,30,"[('坐', 'v'), ('在', 'prep'), ('我', 'pro:per'), ('的', 'poss'), ('后面', 'post')]",我,pro:per,后面,post
2869,Tong/020530.xml,30,"[('你', 'pro:per'), ('要不要', 'v:aux'), ('带', 'v'), ('一', 'num'), ('tan4', 'chi'), ('钓', 'v'), ('鱼', 'n'), ('的', 'poss'), ('东西', 'n'), ('啊', 'sfp')]",鱼,n,东西,n
2870,Tong/020530.xml,30,"[('弄', 'v'), ('水', 'n'), ('弄', 'v'), ('到', 'v:resc'), ('你', 'pro:per'), ('的', 'poss'), ('脸', 'n'), ('上', 'post')]",你,pro:per,脸,n
2871,Tong/020530.xml,30,"[('我', 'pro:per'), ('要', 'v:aux'), ('擦', 'v'), ('嘴', 'n'), ('的', 'poss')]",嘴,n,NA,NA
2872,Tong/020530.xml,30,"[('我', ''), ('我', ''), ('我', 'pro:per'), ('擦', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n')]",我,pro:per,车,n
2873,Tong/020530.xml,30,"[('它', 'pro:per'), ('的', 'poss'), ('轮子', 'n'), ('脏', 'adj')]",它,pro:per,轮子,n
2874,Tong/020530.xml,30,"[('它', 'pro:per'), ('的', 'poss'), ('轮子', 'n'), ('好', 'adv'), ('脏', 'adj')]",它,pro:per,轮子,n
2875,Tong/020613.xml,30,"[('看', 'v'), ('那', 'pro:dem'), ('穿', 'v'), ('白', 'adj'), ('衣服', 'n'), ('的', 'poss'), ('小', 'adj'), ('狗', 'n')]",衣服,n,小,adj
2876,Tong/020613.xml,30,"[('是', 'v:cop'), ('弄', 'v'), ('成', 'cl'), ('火车', 'n'), ('样子', 'n'), ('的', 'poss')]",样子,n,NA,NA
2877,Tong/020613.xml,30,"[('那', 'det'), ('个', 'cl'), ('人', 'n'), ('的', 'poss'), ('风筝', 'n'), ('也', 'adv'), ('摔', 'v'), ('掉', 'v:resc'), ('下来', 'v:dirc'), ('了', 'asp')]",人,n,风筝,n
2878,Tong/020613.xml,30,"[('不', 'adv'), ('是', 'v:cop'), ('说', 'v'), ('', 'L2'), ('', 'L2'), ('', 'L2'), ('的', 'poss')]",,L2,NA,NA
2879,Tong/020613.xml,30,"[('这', 'det'), ('个', 'cl'), ('高铁', 'n'), ('火车', 'n'), ('是', 'v:cop'), ('在', 'prep'), ('火车', 'n'), ('对面', 'n'), ('上', 'post'), ('走', 'v:dirc'), ('的', 'poss')]",走,v:dirc,NA,NA
2880,Tong/020613.xml,30,"[('看', 'v'), ('火', ''), ('火车', 'n'), ('平时', 'adv'), ('在', ''), ('在', 'prep'), ('火车', 'n'), ('对面', 'n'), ('上', 'post'), ('的', 'nom'), ('是不是', 'co:int')]",上,post,是不是,co:int
2881,Tong/020613.xml,30,"[('高铁', 'n'), ('火车', 'n'), ('是不是', 'co:int'), ('在', 'prep'), ('高铁', 'n'), ('火车', 'n'), ('的', 'poss'), ('轨', ''), ('铁轨', 'n'), ('上', 'post'), ('走', 'v:dirc'), ('的', 'poss')]",火车,n,NA,NA
2882,Tong/020613.xml,30,"[('高铁', 'n'), ('火车', 'n'), ('是不是', 'co:int'), ('在', 'prep'), ('高铁', 'n'), ('火车', 'n'), ('的', 'poss'), ('轨', ''), ('铁轨', 'n'), ('上', 'post'), ('走', 'v:dirc'), ('的', 'poss')]",火车,n,NA,NA
2883,Tong/020613.xml,30,"[('是不是', 'co:int'), ('在', 'prep'), ('对面', 'n'), ('上', 'post'), ('走', 'v:dirc'), ('的', 'cleft'), ('啊', 'sfp')]",走,v:dirc,啊,sfp
2884,Tong/020613.xml,30,"[('坐', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('扭扭车', 'n'), ('走', 'v:dirc'), ('是不是', 'co:int')]",我,pro:per,扭扭车,n
2885,Tong/020613.xml,30,"[('坐', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('后面', 'post')]",我,pro:per,后面,post
2886,Tong/020613.xml,30,"[('有', 'v'), ('一', 'num'), ('个', 'cl'), ('太阳', ''), ('的', ''), ('太阳', 'n'), ('的', 'poss'), ('弯', 'n'), ('形', 'n')]",太阳,,太阳,n
2887,Tong/020613.xml,30,"[('有', 'v'), ('一', 'num'), ('个', 'cl'), ('太阳', ''), ('的', ''), ('太阳', 'n'), ('的', 'poss'), ('弯', 'n'), ('形', 'n')]",太阳,n,弯,n
2888,Tong/020613.xml,30,"[('你', 'pro:per'), ('也', 'adv'), ('抓抓', 'v'), ('你', ''), ('的', ''), ('你', 'pro:per'), ('的', 'poss'), ('耳朵', 'n')]",你,,你,pro:per
2889,Tong/020613.xml,30,"[('你', 'pro:per'), ('也', 'adv'), ('抓抓', 'v'), ('你', ''), ('的', ''), ('你', 'pro:per'), ('的', 'poss'), ('耳朵', 'n')]",你,pro:per,耳朵,n
2890,Tong/020613.xml,30,"[('打', 'v'), ('前面', 'post'), ('的', 'poss'), ('车', 'n')]",前面,post,车,n
2891,Tong/020613.xml,30,"[('把', 'prep'), ('前面', 'post'), ('的', 'poss'), ('车', 'n'), ('打', 'v'), ('到', 'v:resc'), ('上面', 'post'), ('是不是', 'co:int')]",前面,post,车,n
2892,Tong/020613.xml,30,"[('奶奶', ''), ('奶奶', 'n:relat'), ('买', 'v'), ('回来', 'v'), ('的', 'cleft')]",回来,v,NA,NA
2893,Tong/020613.xml,30,"[('这', 'pro:dem'), ('谁', 'pro:wh'), ('的', 'poss'), ('充电器', 'n'), ('啊', 'sfp')]",谁,pro:wh,充电器,n
2894,Tong/020613.xml,30,"[('我', ''), ('的', ''), ('我', 'pro:per'), ('看', 'v'), ('后面', 'post'), ('有没有', 'v'), ('车', 'n')]",我,,我,pro:per
2895,Tong/020613.xml,30,"[('我', 'pro:per'), ('刚才', 'adv'), ('看', 'v'), ('后面', ''), ('后面', 'post'), ('有没有', 'v'), ('撞', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n')]",我,pro:per,车,n
2896,Tong/020613.xml,30,"[('我', 'pro:per'), ('的', 'poss'), ('那', 'det'), ('个', 'cl'), ('作业', 'n'), ('圣诞树', 'n'), ('的', 'poss'), ('作业', 'n'), ('没', 'adv'), ('做', 'v'), ('完', 'v:resc')]",我,pro:per,那,det
2897,Tong/020613.xml,30,"[('我', 'pro:per'), ('的', 'poss'), ('那', 'det'), ('个', 'cl'), ('作业', 'n'), ('圣诞树', 'n'), ('的', 'poss'), ('作业', 'n'), ('没', 'adv'), ('做', 'v'), ('完', 'v:resc')]",我,pro:per,那,det
2898,Tong/020613.xml,30,"[('吴', 'n:fam'), ('老师', 'n'), ('也', 'adv'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss'), ('好', 'adj'), ('朋友', 'n')]",我,pro:per,好,adj
2899,Tong/020613.xml,30,"[('哪', ''), ('哪', 'pro:wh'), ('个', 'cl'), ('以', ''), ('以前', 'post'), ('的', 'poss'), ('作业', 'n')]",以前,post,作业,n
2900,Tong/020613.xml,30,"[('脸', 'n'), ('香', 'adj'), ('的', 'nom')]",香,adj,NA,NA
2901,Tong/020613.xml,30,"[('这', 'pro:dem'), ('像', 'v'), ('个', 'cl'), ('汽车', 'n'), ('的', 'poss'), ('雨刷', 'n')]",汽车,n,雨刷,n
2902,Tong/020613.xml,30,"[('打', 'v'), ('僵尸', 'n'), ('的', 'poss'), ('意思', 'n')]",僵尸,n,意思,n
2903,Tong/020613.xml,30,"[('这', 'det'), ('个', 'cl'), ('是不是', ''), ('是不是', 'v:cop'), ('医生', 'n'), ('用', 'v'), ('的', 'cleft')]",用,v,NA,NA
2904,Tong/020613.xml,30,"[('这', 'pro:dem'), ('是不是', 'co:int'), ('医生', 'n'), ('用', 'v'), ('的', 'cleft'), ('听诊器', 'n')]",用,v,听诊器,n
2905,Tong/020613.xml,30,"[('小', 'adj'), ('星星', 'n:prop'), ('容易', ''), ('容易', 'adj'), ('涂', 'v'), ('到', 'v:resc'), ('这', 'pro:dem'), ('最', 'adv'), ('外面', 'post'), ('去', 'v:dirc'), ('的', 'poss')]",去,v:dirc,NA,NA
2906,Tong/020613.xml,30,"[('我', ''), ('我', 'pro:per'), ('zuo4qi1niu2', 'n'), ('中秋节', 'n'), ('我', 'pro:per'), ('吃', 'v'), ('过', 'asp'), ('月饼', 'n'), ('的', 'poss')]",月饼,n,NA,NA
2907,Tong/020613.xml,30,"[('有没有', 'v'), ('后面', 'post'), ('的', 'poss'), ('车', 'n'), ('撞', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n')]",后面,post,车,n
2908,Tong/020613.xml,30,"[('有没有', 'v'), ('后面', 'post'), ('的', 'poss'), ('车', 'n'), ('撞', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('车', 'n')]",后面,post,车,n
2909,Tong/020613.xml,30,"[('我', ''), ('我', 'pro:per'), ('那', 'pro:dem'), ('青蛙', 'n'), ('的', 'poss'), ('鞋', 'n'), ('到', 'v:resc'), ('哪里', 'pro:wh'), ('去', 'v:dirc'), ('了', 'asp'), ('啊', 'sfp')]",青蛙,n,鞋,n
2910,Tong/020613.xml,30,"[('妈妈', 'n:relat'), ('我', 'pro:per'), ('来', 'v:dirc'), ('试一试', 'v'), ('我', ''), ('的', ''), ('鞋', ''), ('我', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('软不软', 'adj')]",我,,鞋,
2911,Tong/020613.xml,30,"[('妈妈', 'n:relat'), ('我', 'pro:per'), ('来', 'v:dirc'), ('试一试', 'v'), ('我', ''), ('的', ''), ('鞋', ''), ('我', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('软不软', 'adj')]",我,pro:per,鞋,n
2912,Tong/020613.xml,30,"[('我', 'pro:per'), ('来', 'v:dirc'), ('试一试', 'v'), ('我', ''), ('的', ''), ('鞋', ''), ('我', 'pro:per'), ('的', 'poss'), ('鞋', 'n'), ('布不布', 'neo')]",我,,鞋,
